Location,Sex,year,age,px
Mexico,Male,1953,98,0.57289501
Mexico,Male,1953,99,0.55087637
Mexico,Male,1953,100,0
Mexico,Male,1954,0,0.8554217
Mexico,Male,1954,1,0.96504482
Mexico,Male,1954,2,0.97717638
Mexico,Male,1954,3,0.98496032
Mexico,Male,1954,4,0.98988378
Mexico,Male,1954,5,0.99314116
Mexico,Male,1954,6,0.99520238
Mexico,Male,1954,7,0.99636408
Mexico,Male,1954,8,0.9969229
Mexico,Male,1954,9,0.99717548
Mexico,Male,1954,10,0.99742267
Mexico,Male,1954,11,0.99751909
Mexico,Male,1954,12,0.99749826
Mexico,Male,1954,13,0.99737825
Mexico,Male,1954,14,0.99717173
Mexico,Male,1954,15,0.99689036
Mexico,Male,1954,16,0.99654878
Mexico,Male,1954,17,0.9961689
Mexico,Male,1954,18,0.99577065
Mexico,Male,1954,19,0.99537432
Mexico,Male,1954,20,0.99498909
Mexico,Male,1954,21,0.99461657
Mexico,Male,1954,22,0.9942597
Mexico,Male,1954,23,0.99392344
Mexico,Male,1954,24,0.99362576
Mexico,Male,1954,25,0.99339416
Mexico,Male,1954,26,0.99324966
Mexico,Male,1954,27,0.99320412
Mexico,Male,1954,28,0.99322942
Mexico,Male,1954,29,0.99326956
Mexico,Male,1954,30,0.9932492
Mexico,Male,1954,31,0.99308094
Mexico,Male,1954,32,0.99270872
Mexico,Male,1954,33,0.99209507
Mexico,Male,1954,34,0.99126073
Mexico,Male,1954,35,0.99031093
Mexico,Male,1954,36,0.98941039
Mexico,Male,1954,37,0.98877456
Mexico,Male,1954,38,0.98852126
Mexico,Male,1954,39,0.98860955
Mexico,Male,1954,40,0.98887852
Mexico,Male,1954,41,0.98908769
Mexico,Male,1954,42,0.98906308
Mexico,Male,1954,43,0.98869746
Mexico,Male,1954,44,0.9879431
Mexico,Male,1954,45,0.98685126
Mexico,Male,1954,46,0.98552593
Mexico,Male,1954,47,0.98414879
Mexico,Male,1954,48,0.98292116
Mexico,Male,1954,49,0.98197791
Mexico,Male,1954,50,0.98140415
Mexico,Male,1954,51,0.9811833
Mexico,Male,1954,52,0.98122039
Mexico,Male,1954,53,0.98134745
Mexico,Male,1954,54,0.98133373
Mexico,Male,1954,55,0.98093364
Mexico,Male,1954,56,0.97994247
Mexico,Male,1954,57,0.97820781
Mexico,Male,1954,58,0.97563247
Mexico,Male,1954,59,0.97225308
Mexico,Male,1954,60,0.96827549
Mexico,Male,1954,61,0.96423928
Mexico,Male,1954,62,0.96086325
Mexico,Male,1954,63,0.95860279
Mexico,Male,1954,64,0.9574571
Mexico,Male,1954,65,0.95670792
Mexico,Male,1954,66,0.95544673
Mexico,Male,1954,67,0.95288157
Mexico,Male,1954,68,0.94837104
Mexico,Male,1954,69,0.94178414
Mexico,Male,1954,70,0.93340036
Mexico,Male,1954,71,0.92424634
Mexico,Male,1954,72,0.91591369
Mexico,Male,1954,73,0.90958322
Mexico,Male,1954,74,0.90570365
Mexico,Male,1954,75,0.89860309
Mexico,Male,1954,76,0.89099444
Mexico,Male,1954,77,0.88284582
Mexico,Male,1954,78,0.87412406
Mexico,Male,1954,79,0.86479477
Mexico,Male,1954,80,0.85482246
Mexico,Male,1954,81,0.8441706
Mexico,Male,1954,82,0.83280184
Mexico,Male,1954,83,0.82067812
Mexico,Male,1954,84,0.80776095
Mexico,Male,1954,85,0.79401166
Mexico,Male,1954,86,0.77939165
Mexico,Male,1954,87,0.76573014
Mexico,Male,1954,88,0.7520592
Mexico,Male,1954,89,0.73814223
Mexico,Male,1954,90,0.72367342
Mexico,Male,1954,91,0.70832212
Mexico,Male,1954,92,0.69185813
Mexico,Male,1954,93,0.67442246
Mexico,Male,1954,94,0.65634957
Mexico,Male,1954,95,0.637236
Mexico,Male,1954,96,0.61731341
Mexico,Male,1954,97,0.59650223
Mexico,Male,1954,98,0.57479427
Mexico,Male,1954,99,0.55218505
Mexico,Male,1954,100,0
Mexico,Male,1955,0,0.86067197
Mexico,Male,1955,1,0.96694738
Mexico,Male,1955,2,0.97892115
Mexico,Male,1955,3,0.98642015
Mexico,Male,1955,4,0.99104496
Mexico,Male,1955,5,0.9940511
Mexico,Male,1955,6,0.99591312
Mexico,Male,1955,7,0.99692087
Mexico,Male,1955,8,0.99736421
Mexico,Male,1955,9,0.997533
Mexico,Male,1955,10,0.9977216
Mexico,Male,1955,11,0.9977785
Mexico,Male,1955,12,0.99773292
Mexico,Male,1955,13,0.99760089
Mexico,Male,1955,14,0.99739346
Mexico,Male,1955,15,0.99712173
Mexico,Male,1955,16,0.99679921
Mexico,Male,1955,17,0.99644568
Mexico,Male,1955,18,0.99607765
Mexico,Male,1955,19,0.99571015
Mexico,Male,1955,20,0.9953465
Mexico,Male,1955,21,0.99498211
Mexico,Male,1955,22,0.99461638
Mexico,Male,1955,23,0.99425295
Mexico,Male,1955,24,0.99391475
Mexico,Male,1955,25,0.9936406
Mexico,Male,1955,26,0.9934659
Mexico,Male,1955,27,0.9934173
Mexico,Male,1955,28,0.99346975
Mexico,Male,1955,29,0.99356048
Mexico,Male,1955,30,0.99360183
Mexico,Male,1955,31,0.99349299
Mexico,Male,1955,32,0.99317051
Mexico,Male,1955,33,0.99259062
Mexico,Male,1955,34,0.9917696
Mexico,Male,1955,35,0.99081456
Mexico,Male,1955,36,0.98989956
Mexico,Male,1955,37,0.98925994
Mexico,Male,1955,38,0.9890264
Mexico,Male,1955,39,0.98915134
Mexico,Male,1955,40,0.98945723
Mexico,Male,1955,41,0.98968341
Mexico,Male,1955,42,0.98964845
Mexico,Male,1955,43,0.98924856
Mexico,Male,1955,44,0.98844602
Mexico,Male,1955,45,0.98732635
Mexico,Male,1955,46,0.98604131
Mexico,Male,1955,47,0.98482407
Mexico,Male,1955,48,0.98389831
Mexico,Male,1955,49,0.98333291
Mexico,Male,1955,50,0.98310319
Mexico,Male,1955,51,0.98306024
Mexico,Male,1955,52,0.98302385
Mexico,Male,1955,53,0.9828421
Mexico,Male,1955,54,0.98233485
Mexico,Male,1955,55,0.98138228
Mexico,Male,1955,56,0.97990971
Mexico,Male,1955,57,0.97789071
Mexico,Male,1955,58,0.9753799
Mexico,Male,1955,59,0.97246705
Mexico,Male,1955,60,0.96933784
Mexico,Male,1955,61,0.96630876
Mexico,Male,1955,62,0.96371668
Mexico,Male,1955,63,0.96177075
Mexico,Male,1955,64,0.96037787
Mexico,Male,1955,65,0.9590599
Mexico,Male,1955,66,0.95724685
Mexico,Male,1955,67,0.95439721
Mexico,Male,1955,68,0.9501107
Mexico,Male,1955,69,0.94430603
Mexico,Male,1955,70,0.93717148
Mexico,Male,1955,71,0.92939211
Mexico,Male,1955,72,0.92193417
Mexico,Male,1955,73,0.91558709
Mexico,Male,1955,74,0.91073512
Mexico,Male,1955,75,0.90372527
Mexico,Male,1955,76,0.89619419
Mexico,Male,1955,77,0.88810789
Mexico,Male,1955,78,0.87943098
Mexico,Male,1955,79,0.87012665
Mexico,Male,1955,80,0.86015686
Mexico,Male,1955,81,0.84948239
Mexico,Male,1955,82,0.83806305
Mexico,Male,1955,83,0.82585786
Mexico,Male,1955,84,0.81282531
Mexico,Male,1955,85,0.79892362
Mexico,Male,1955,86,0.78411111
Mexico,Male,1955,87,0.77054021
Mexico,Male,1955,88,0.75697818
Mexico,Male,1955,89,0.74320862
Mexico,Male,1955,90,0.72894152
Mexico,Male,1955,91,0.71384988
Mexico,Male,1955,92,0.69769732
Mexico,Male,1955,93,0.68059754
Mexico,Male,1955,94,0.66284717
Mexico,Male,1955,95,0.64415272
Mexico,Male,1955,96,0.62480341
Mexico,Male,1955,97,0.60465497
Mexico,Male,1955,98,0.58370176
Mexico,Male,1955,99,0.5619412
Mexico,Male,1955,100,0
Mexico,Male,1956,0,0.86581294
Mexico,Male,1956,1,0.96991937
Mexico,Male,1956,2,0.9804815
Mexico,Male,1956,3,0.98722051
