1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
134.226,137.689,141.174,144.559,147.419,149.541,151.329,153.637,155.551,156.501,156.205,155.889,156.004,156.172,156.34,156.693,157.499,158.116,159.086,161.035,164.299,167.945,171.694,175.859,180.364,185.138,189.714,194.413,199.264,202.733,203.792,207.731,211.346,214.752,217.844,220.257,222.992,226.076,227.907,227.894,233.371,235.562,236.509,239.296,240.416,240.431,237.745,237.323,240.924,245.833,251.682,257.222,265.241,272.313,281.009,291.49,300.422,309.86,318.991,324.144,326.46,326.926,326.618,326.023,325.627,328.017,328.046,331.863,334.932,341.051,343.639,350.313,353.058,355.445
130.555,134.455,137.868,141.315,144.594,147.422,149.459,151.24,153.503,155.418,156.336,156.023,156.017,156.242,156.438,156.642,157.017,157.872,158.52,159.497,161.437,164.604,167.958,171.719,175.914,180.292,184.572,189.031,193.678,198.574,202.145,203.396,207.543,211.332,215.024,218.11,220.527,223.144,226.267,228.057,227.891,233.262,235.056,235.98,238.729,239.773,239.793,237.061,236.655,240.248,245.183,251.008,256.52,264.431,271.539,280.273,290.751,299.709,309.136,318.307,323.542,325.905,326.419,326.152,325.601,325.225,327.617,327.633,331.482,334.559,340.678,343.182,349.766,352.608
128.544,130.821,134.666,138.045,141.373,144.612,147.356,149.379,151.113,153.377,155.252,156.153,156.097,156.197,156.445,156.67,156.9,157.321,158.203,158.856,159.825,161.684,164.587,167.952,171.741,175.815,179.721,183.893,188.311,192.998,197.983,201.73,203.178,207.486,211.541,215.221,218.316,220.625,223.281,226.365,228.01,227.755,232.753,234.525,235.414,238.089,239.144,239.11,236.403,235.994,239.609,244.522,250.312,255.729,263.676,270.818,279.562,290.061,299.012,308.478,317.715,322.986,325.398,325.937,325.715,325.189,324.808,327.195,327.243,331.102,334.181,340.219,342.635,349.311
127.843,128.823,131.048,134.86,138.113,141.396,144.553,147.275,149.249,150.987,153.204,155.06,156.158,156.204,156.322,156.594,156.847,157.12,157.565,158.447,159.093,159.994,161.625,164.54,167.932,171.605,175.235,179.041,183.179,187.635,192.404,197.551,201.474,203.075,207.633,211.671,215.363,218.358,220.706,223.328,226.278,227.836,227.246,232.221,233.957,234.784,237.467,238.466,238.458,235.753,235.367,238.963,243.837,249.54,254.995,262.97,270.129,278.889,289.382,298.377,307.897,317.161,322.48,324.902,325.485,325.292,324.753,324.376,326.786,326.849,330.713,333.724,339.662,342.184
127.302,128.128,129.058,131.257,134.935,138.141,141.343,144.473,147.14,149.117,150.803,153,154.994,156.184,156.245,156.385,156.684,156.976,157.272,157.712,158.587,159.173,159.881,161.526,164.464,167.747,171.013,174.549,178.324,182.499,187.032,191.952,197.259,201.318,203.155,207.695,211.748,215.348,218.381,220.7,223.199,226.062,227.316,226.71,231.649,233.326,234.16,236.786,237.812,237.805,235.122,234.726,238.283,243.092,248.823,254.304,262.298,269.464,278.222,288.764,297.801,307.346,316.655,321.975,324.434,325.046,324.837,324.3,323.946,326.366,326.447,330.249,333.155,339.21
125.923,127.554,128.334,129.246,131.314,134.945,138.072,141.247,144.317,146.986,148.907,150.573,152.868,154.946,156.146,156.227,156.393,156.733,157.045,157.327,157.761,158.583,158.981,159.703,161.371,164.21,167.138,170.316,173.818,177.632,181.881,186.557,191.629,197.053,201.323,203.152,207.706,211.675,215.311,218.318,220.526,222.943,225.529,226.754,226.131,231.01,232.681,233.466,236.12,237.152,237.156,234.468,234.041,237.564,242.388,248.145,253.646,261.631,268.8,277.617,288.184,297.252,306.842,316.146,321.491,323.974,324.574,324.355,323.843,323.498,325.943,325.973,329.655,332.703
125.124,126.105,127.693,128.461,129.249,131.284,134.837,137.939,141.054,144.125,146.734,148.631,150.37,152.742,154.824,156.039,156.142,156.35,156.707,157,157.275,157.664,158.315,158.726,159.469,161.05,163.58,166.425,169.564,173.108,176.996,181.379,186.2,191.374,196.986,201.248,203.098,207.574,211.578,215.189,218.095,220.226,222.394,224.933,226.149,225.48,230.333,231.959,232.778,235.442,236.478,236.473,233.762,233.344,236.871,241.722,247.493,252.976,260.962,268.197,277.033,287.633,296.745,306.333,315.646,321.009,323.486,324.059,323.868,323.359,323.054,325.448,325.346,329.194
123.88,125.233,126.178,127.754,128.401,129.169,131.132,134.66,137.705,140.82,143.831,146.408,148.341,150.146,152.521,154.614,155.842,155.988,156.208,156.539,156.823,157.064,157.31,157.973,158.402,159.069,160.393,162.845,165.646,168.829,172.447,176.463,180.981,185.893,191.236,196.843,201.118,202.905,207.413,211.396,214.915,217.747,219.653,221.759,224.296,225.464,224.774,229.581,231.24,232.08,234.742,235.766,235.738,233.071,232.653,236.211,241.072,246.814,252.302,260.354,267.604,276.479,287.115,296.235,305.821,315.142,320.505,322.937,323.541,323.347,322.889,322.535,324.769,324.868
122.146,123.902,125.221,126.16,127.616,128.251,128.952,130.902,134.372,137.418,140.475,143.451,146.031,148.015,149.824,152.205,154.302,155.568,155.723,155.915,156.234,156.494,156.62,156.879,157.557,157.918,158.379,159.633,162.039,164.884,168.141,171.88,176.02,180.619,185.686,191.028,196.641,200.853,202.68,207.168,211.066,214.519,217.143,218.971,221.083,223.573,224.716,223.998,228.831,230.51,231.351,233.999,235.004,235.037,232.37,231.993,235.559,240.388,246.129,251.685,259.748,267.04,275.951,286.597,295.706,305.298,314.622,319.924,322.389,322.984,322.848,322.333,321.8,324.257
120.286,122.056,123.781,125.096,125.927,127.375,127.944,128.644,130.546,134.019,137.011,140.034,142.986,145.596,147.583,149.396,151.777,153.903,155.171,155.297,155.473,155.782,155.956,156.098,156.371,156.988,157.187,157.585,158.798,161.246,164.166,167.537,171.386,175.602,180.341,185.411,190.758,196.308,200.552,202.37,206.777,210.621,213.877,216.408,218.246,220.318,222.788,223.901,223.222,228.065,229.745,230.576,233.21,234.285,234.314,231.696,231.332,234.869,239.696,245.493,251.066,259.169,266.494,275.422,286.046,295.161,304.766,314.016,319.35,321.801,322.453,322.247,321.527,321.246
118.677,120.073,121.817,123.539,124.753,125.587,126.965,127.542,128.205,130.12,133.544,136.505,139.482,142.443,145.051,147.035,148.846,151.249,153.37,154.606,154.71,154.892,155.131,155.32,155.474,155.7,156.21,156.35,156.714,157.969,160.494,163.521,166.984,170.909,175.256,179.999,185.068,190.358,195.933,200.162,201.916,206.28,209.934,213.084,215.619,217.425,219.496,221.934,223.078,222.419,227.258,228.926,229.754,232.463,233.537,233.611,231.013,230.637,234.167,239.037,244.856,250.47,258.596,265.945,274.85,285.477,294.611,304.144,313.419,318.736,321.236,321.802,321.36,320.915
116.837,118.3,119.679,121.427,123.062,124.285,125.052,126.448,126.995,127.687,129.567,132.963,135.881,138.848,141.804,144.399,146.379,148.206,150.602,152.69,153.892,154.016,154.129,154.384,154.582,154.702,154.873,155.324,155.438,155.843,157.18,159.804,162.904,166.446,170.493,174.842,179.583,184.6,189.913,195.471,199.634,201.365,205.545,209.079,212.222,214.73,216.558,218.597,221.057,222.21,221.567,226.384,228.053,228.971,231.687,232.805,232.894,230.299,229.922,233.481,238.383,244.236,249.869,258.018,265.344,274.259,284.903,293.971,303.529,312.784,318.136,320.528,320.83,320.684
114.697,116.271,117.728,119.125,120.801,122.454,123.611,124.414,125.786,126.371,127.043,128.91,132.271,135.162,138.123,141.056,143.639,145.626,147.447,149.811,151.853,153.08,153.14,153.271,153.53,153.705,153.818,153.933,154.361,154.513,155.004,156.437,159.118,162.301,165.964,170.01,174.353,179.046,184.085,189.382,194.874,199.018,200.579,204.63,208.145,211.267,213.813,215.608,217.665,220.124,221.293,220.645,225.459,227.223,228.164,230.92,232.052,232.15,229.556,229.203,232.804,237.736,243.599,249.261,257.382,264.728,273.658,284.239,293.335,302.878,312.148,317.371,319.472,320.086
112.333,113.919,115.502,116.992,118.338,120.044,121.637,122.844,123.637,125.051,125.624,126.298,128.181,131.503,134.385,137.316,140.231,142.814,144.794,146.587,148.895,150.96,152.131,152.208,152.343,152.582,152.757,152.816,152.911,153.372,153.613,154.197,155.679,158.447,161.75,165.408,169.445,173.746,178.461,183.486,188.724,194.198,198.167,199.609,203.63,207.126,210.293,212.803,214.61,216.663,219.141,220.299,219.667,224.577,226.372,227.36,230.126,231.272,231.362,228.793,228.496,232.124,237.06,242.948,248.59,256.735,264.091,272.967,283.574,292.66,302.209,311.33,316.236,318.666
